validationTargetName;validationTargetPosition;fixationPoints
BotRight;(-0.33, 2.12);[(-0.49, 2.16),(-0.48, 2.13),(-0.47, 2.12),(-0.47, 2.10),(-0.47, 2.10),(-0.46, 2.09),(-0.46, 2.09),(-0.46, 2.09),(-0.46, 2.08),(-0.46, 2.08),(-0.46, 2.08),(-0.46, 2.08),(-0.45, 2.07),(-0.44, 2.06),(-0.44, 2.06),(-0.44, 2.06),(-0.44, 2.05),(-0.43, 2.05),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.44, 2.04),(-0.44, 2.04),(-0.44, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.43, 2.05),(-0.42, 2.05),(-0.42, 2.05),(-0.42, 2.05),(-0.42, 2.05),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.04),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.42, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.04),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.44, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.44, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.44, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.03),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.43, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.01),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02),(-0.42, 2.02)]
TopRight;(-0.12, 2.67);[(-0.25, 2.56),(-0.23, 2.57),(-0.23, 2.57),(-0.22, 2.57),(-0.22, 2.57),(-0.22, 2.57),(-0.22, 2.57),(-0.21, 2.57),(-0.21, 2.57),(-0.21, 2.57),(-0.21, 2.57),(-0.21, 2.56),(-0.22, 2.56),(-0.22, 2.56),(-0.22, 2.57),(-0.22, 2.57),(-0.22, 2.57),(-0.22, 2.57),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.21, 2.59),(-0.21, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.21, 2.59),(-0.21, 2.59),(-0.21, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.21, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.59),(-0.19, 2.59),(-0.19, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.21, 2.56),(-0.21, 2.56),(-0.21, 2.56),(-0.21, 2.56),(-0.21, 2.56),(-0.21, 2.56),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.55),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.58),(-0.20, 2.59),(-0.20, 2.59),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.20, 2.58),(-0.19, 2.58),(-0.19, 2.58),(-0.19, 2.58),(-0.20, 2.58),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.56),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.20, 2.57),(-0.19, 2.58),(-0.19, 2.59),(-0.19, 2.59),(-0.19, 2.59),(-0.20, 2.58),(-0.20, 2.58),(-0.21, 2.57),(-0.21, 2.57),(-0.21, 2.57),(-0.22, 2.56),(-0.21, 2.57)]
BotLeft;(-0.78, 2.11);[(-0.74, 2.15),(-0.75, 2.12),(-0.79, 2.07),(-0.79, 2.06),(-0.81, 2.06),(-0.83, 2.06),(-0.83, 2.06),(-0.83, 2.06),(-0.83, 2.06),(-0.82, 2.06),(-0.83, 2.05),(-0.84, 2.04),(-0.85, 2.02),(-0.85, 1.99),(-0.85, 1.97),(-0.86, 1.97),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.95),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.86, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.88, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.95),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.86, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.98),(-0.88, 1.98),(-0.88, 1.99),(-0.88, 1.99),(-0.88, 1.98),(-0.88, 1.96),(-0.88, 1.96),(-0.88, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.88, 1.97),(-0.88, 1.96),(-0.88, 1.96),(-0.88, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.96),(-0.87, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.95),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.96),(-0.87, 1.96),(-0.88, 1.96),(-0.88, 1.96),(-0.88, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.95),(-0.86, 1.95),(-0.87, 1.95),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.95),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.87, 1.97),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.95),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.98),(-0.87, 1.98),(-0.87, 1.98),(-0.86, 1.98),(-0.86, 1.98),(-0.87, 1.98),(-0.87, 1.98),(-0.86, 1.98),(-0.86, 1.98),(-0.86, 1.98),(-0.86, 1.98),(-0.86, 1.97),(-0.86, 1.98),(-0.86, 1.98),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.96),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97),(-0.86, 1.97)]
TopLeft;(-0.95, 2.68);[(-0.96, 2.50),(-0.96, 2.51),(-0.96, 2.51),(-0.96, 2.51),(-0.96, 2.52),(-0.96, 2.52),(-0.96, 2.52),(-0.95, 2.53),(-0.95, 2.54),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.55),(-0.95, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.95, 2.57),(-0.95, 2.56),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.97, 2.56),(-0.99, 2.56),(-0.99, 2.56),(-1.00, 2.55),(-1.00, 2.55),(-1.00, 2.55),(-1.01, 2.55),(-1.00, 2.56),(-1.00, 2.56),(-1.00, 2.55),(-1.00, 2.55),(-1.00, 2.55),(-1.00, 2.55),(-0.98, 2.55),(-0.97, 2.56),(-0.96, 2.57),(-0.96, 2.57),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.98, 2.56),(-0.97, 2.56),(-0.98, 2.56),(-0.98, 2.56),(-0.98, 2.56),(-0.98, 2.56),(-0.98, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.98, 2.57),(-0.98, 2.57),(-0.98, 2.57),(-0.98, 2.56),(-0.98, 2.56),(-0.98, 2.55),(-0.98, 2.55),(-0.98, 2.55),(-0.98, 2.55),(-0.98, 2.55),(-0.98, 2.55),(-0.97, 2.56),(-0.97, 2.57),(-0.97, 2.57),(-0.96, 2.57),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.98, 2.56),(-0.98, 2.55),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.57),(-0.97, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.95, 2.58),(-0.96, 2.58),(-0.95, 2.58),(-0.95, 2.58),(-0.96, 2.58),(-0.96, 2.58),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.97, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.96, 2.57),(-0.97, 2.57),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.95, 2.57),(-0.95, 2.57),(-0.95, 2.56),(-0.95, 2.56),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.54),(-0.96, 2.55),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.53),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.54),(-0.97, 2.54),(-0.97, 2.55),(-0.96, 2.55),(-0.97, 2.55),(-0.96, 2.55),(-0.97, 2.55),(-0.97, 2.55),(-0.97, 2.55),(-0.97, 2.55),(-0.97, 2.55),(-0.97, 2.54),(-0.97, 2.54),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.56),(-0.96, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.56),(-0.97, 2.55),(-0.97, 2.55),(-0.97, 2.55),(-0.97, 2.54),(-0.97, 2.53),(-0.97, 2.53),(-0.97, 2.53),(-0.97, 2.53),(-0.97, 2.54),(-0.97, 2.54),(-0.97, 2.54),(-0.97, 2.54),(-0.97, 2.54),(-0.97, 2.54),(-0.97, 2.54),(-0.96, 2.54),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.96, 2.56),(-0.95, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.55),(-0.96, 2.54),(-0.96, 2.54),(-0.96, 2.53),(-0.96, 2.53),(-0.96, 2.53),(-0.96, 2.54),(-0.95, 2.54),(-0.95, 2.54),(-0.95, 2.56),(-0.95, 2.56),(-0.94, 2.58),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.55),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.56),(-0.95, 2.55),(-0.95, 2.55)]
