validationTargetName;validationTargetPosition;fixationPoints
Middle;(-0.27, 1.83);[(-0.28, 1.91),(-0.28, 1.89),(-0.27, 1.88),(-0.27, 1.88),(-0.27, 1.88),(-0.27, 1.88),(-0.26, 1.88),(-0.26, 1.88),(-0.26, 1.88),(-0.26, 1.88),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.26, 1.87),(-0.27, 1.86),(-0.27, 1.86),(-0.27, 1.86),(-0.27, 1.86),(-0.27, 1.86),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.85),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.28, 1.84),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.85),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.28, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.83),(-0.27, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.26, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.26, 1.83),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.83),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84),(-0.27, 1.84)]
TopRight;(0.14, 2.14);[(0.11, 2.10),(0.12, 2.11),(0.13, 2.11),(0.13, 2.12),(0.14, 2.12),(0.14, 2.11),(0.14, 2.11),(0.14, 2.11),(0.14, 2.10),(0.13, 2.10),(0.13, 2.10),(0.13, 2.10),(0.13, 2.11),(0.13, 2.12),(0.13, 2.12),(0.13, 2.13),(0.12, 2.13),(0.12, 2.13),(0.12, 2.14),(0.11, 2.14),(0.11, 2.14),(0.11, 2.14),(0.11, 2.14),(0.11, 2.14),(0.11, 2.15),(0.11, 2.14),(0.11, 2.14),(0.11, 2.14),(0.11, 2.14),(0.11, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.13),(0.14, 2.13),(0.14, 2.13),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.15),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.13),(0.13, 2.14),(0.13, 2.13),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.14, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.12, 2.14),(0.12, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.13),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.12, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.14),(0.13, 2.13),(0.13, 2.13),(0.13, 2.13),(0.13, 2.13),(0.13, 2.13),(0.13, 2.13),(0.13, 2.13)]
TopLeft;(-0.66, 2.12);[(-0.62, 2.15),(-0.63, 2.15),(-0.63, 2.15),(-0.62, 2.15),(-0.62, 2.15),(-0.62, 2.15),(-0.61, 2.15),(-0.61, 2.15),(-0.60, 2.15),(-0.60, 2.15),(-0.60, 2.14),(-0.62, 2.12),(-0.62, 2.12),(-0.63, 2.11),(-0.63, 2.11),(-0.64, 2.11),(-0.64, 2.11),(-0.64, 2.11),(-0.64, 2.11),(-0.64, 2.11),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.10),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.65, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.10),(-0.64, 2.10),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.08),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.09),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08),(-0.64, 2.08)]
BotLeft;(-0.47, 1.55);[(-0.51, 1.61),(-0.50, 1.60),(-0.49, 1.59),(-0.49, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.47, 1.59),(-0.47, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.47, 1.58),(-0.47, 1.57),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.59),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.48, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58),(-0.47, 1.58)]
